#pattern	p-value	probability ratio	percentage k/M1&M2	 percentage k/M1&M3
X[upos=NUM]; Y[upos=NOUN]; X-[unk]->Y	0.9360459510463202	1.068324123875183	0.0007357702042498086	100.0
X[upos=PRON]; Y[upos=AUX]; X-[mod@relcl]->Y	0.9431270261840455	0.9388167940378297	0.021337335923244452	87.87878787878788
X[upos=AUX]; Y[upos=X]; X-[subj@pass]->Y	0.9483873615227244	0.8902656473421776	0.0036788510212490437	83.33333333333334
X[upos=PROPN]; Y[upos=NOUN]; X-[mod]->Y	0.9548223449721096	0.9304615976270257	0.019865795514744832	87.09677419354838
X[upos=ADJ]; Y[upos=NOUN]; X-[conj]->Y	0.9582910563695101	0.9156947957336495	0.013243863676496557	85.71428571428571
X[upos=ADJ]; Y[upos=VERB]; X-[mod]->Y	0.9628007150638352	0.8902616100817747	0.007357702042498087	83.33333333333334
X[upos=NOUN]; Y[upos=ADJ]; X-[parataxis]->Y	0.9640864231025922	0.854654619301292	0.0029430808169992346	80.0
X[upos=NOUN]; Y[upos=NOUN]; X-[flat@name]->Y	0.9640864231025922	0.854654619301292	0.0029430808169992346	80.0
X[upos=VERB]; Y[upos=PRON]; X-[conj]->Y	0.9640864231025922	0.854654619301292	0.0029430808169992346	80.0
X[upos=AUX]; Y[upos=DET]; X-[mod]->Y	0.9640864231025922	0.854654619301292	0.0029430808169992346	80.0
X[upos=SYM]; Y[upos=ADJ]; X-[mod]->Y	0.9640864231025922	0.854654619301292	0.0029430808169992346	80.0
X[upos=AUX]; Y[upos=VERB]; X-[comp:pred]->Y	0.9640864231025922	0.854654619301292	0.0029430808169992346	80.0
X[upos=SYM]; Y[upos=SYM]; X-[mod]->Y	0.9640864231025922	0.854654619301292	0.0029430808169992346	80.0
X[upos=AUX]; Y[upos=PROPN]; X-[comp:pred]->Y	0.9649475918474625	0.9209540990320811	0.018394255106245216	86.20689655172413
X[upos=VERB]; Y[upos=PRON]; X-[mod]->Y	0.9664557877423889	0.9415509984106271	0.038260050620990055	88.13559322033898
X[upos=VERB]; Y[upos=VERB]; X-[subj]->Y	0.9775035998769387	0.8012383285875108	0.002207310612749426	75.0
X[upos=VERB]; Y[upos=PRON]; X-[dislocated]->Y	0.9776726951117987	0.8546503414174712	0.005886161633998469	80.0
X[upos=VERB]; Y[upos=NOUN]; X-[dislocated]->Y	0.9776726951117987	0.8546503414174712	0.005886161633998469	80.0
X[upos=ADJ]; Y[upos=NOUN]; X-[subj]->Y	0.9836007742923524	0.8309096632042807	0.005150391429748661	77.77777777777779
X[upos=ADJ]; Y[upos=AUX]; X-[conj]->Y	0.9836007742923524	0.8309096632042807	0.005150391429748661	77.77777777777779
X[upos=AUX]; Y[upos=PRON]; X-[mod]->Y	0.9853349669457186	0.901378463406557	0.019865795514744832	84.375
X[upos=AUX]; Y[upos=VERB]; X-[comp:aux@pass]->Y	0.9881520785149487	0.9882984154192108	1.776885043263288	92.52873563218391
X[upos=X]; Y[upos=VERB]; X-[mod@relcl]->Y	0.9882538770710952	0.7122115125205406	0.0014715404084996173	66.66666666666666
X[upos=ADJ]; Y[upos=NOUN]; X-[comp:obj]->Y	0.9882538770710952	0.7122115125205406	0.0014715404084996173	66.66666666666666
X[upos=AUX]; Y[upos=PROPN]; X-[dislocated]->Y	0.9882538770710952	0.7122115125205406	0.0014715404084996173	66.66666666666666
X[upos=PROPN]; Y[upos=SYM]; X-[orphan]->Y	0.9882538770710952	0.7122115125205406	0.0014715404084996173	66.66666666666666
X[upos=VERB]; Y[upos=NOUN]; X-[goeswith]->Y	0.9882538770710952	0.7122115125205406	0.0014715404084996173	66.66666666666666
X[upos=NOUN]; Y[upos=SYM]; X-[conj]->Y	0.9882538770710952	0.7122115125205406	0.0014715404084996173	66.66666666666666
X[upos=VERB]; Y[upos=NOUN]; X-[conj:emb]->Y	0.9882538770710952	0.7122115125205406	0.0014715404084996173	66.66666666666666
X[upos=AUX]; Y[upos=PRON]; X-[conj]->Y	0.9885264363240925	0.8012339411063529	0.004414621225498852	75.0
X[upos=AUX]; Y[upos=NUM]; X-[subj]->Y	0.9900440204153143	0.8393841315159039	0.008093472246747896	78.57142857142857
X[upos=AUX]; Y[upos=AUX]; X-[conj:emb]->Y	0.9900440204153143	0.8393841315159039	0.008093472246747896	78.57142857142857
X[upos=VERB]; Y[upos=PRON]; X-[comp:pred]->Y	0.9900440204153143	0.8393841315159039	0.008093472246747896	78.57142857142857
X[upos=NOUN]; Y[upos=NOUN]; X-[conj:emb]->Y	0.9901881181103941	0.9183540281999759	0.03605274000824062	85.96491228070175
X[upos=NOUN]; Y[upos=ADJ]; X-[conj]->Y	0.9908373184670217	0.8648164987323896	0.012508093472246747	80.95238095238095
X[upos=X]; Y[upos=NOUN]; X-[conj]->Y	0.9954845462598861	0.7122072774720153	0.0029430808169992346	66.66666666666666
X[upos=VERB]; Y[upos=NOUN]; X-[vocative]->Y	0.9954845462598861	0.7122072774720153	0.0029430808169992346	66.66666666666666
X[upos=PRON]; Y[upos=PROPN]; X-[appos]->Y	0.9959102919170084	0.5341583830595021	0.0007357702042498086	50.0
X[upos=VERB]; Y[upos=NOUN]; X-[appos]->Y	0.9959102919170084	0.5341583830595021	0.0007357702042498086	50.0
X[upos=VERB]; Y[upos=SYM]; X-[conj]->Y	0.9959102919170084	0.5341583830595021	0.0007357702042498086	50.0
X[upos=AUX]; Y[upos=PROPN]; X-[conj]->Y	0.9959102919170084	0.5341583830595021	0.0007357702042498086	50.0
X[upos=VERB]; Y[upos=NUM]; X-[parataxis]->Y	0.9959102919170084	0.5341583830595021	0.0007357702042498086	50.0
X[upos=AUX]; Y[upos=NOUN]; X-[vocative]->Y	0.9959102919170084	0.5341583830595021	0.0007357702042498086	50.0
X[upos=NUM]; Y[upos=VERB]; X-[conj]->Y	0.9959102919170084	0.5341583830595021	0.0007357702042498086	50.0
X[upos=AUX]; Y[upos=SYM]; X-[mod]->Y	0.9959102919170084	0.5341583830595021	0.0007357702042498086	50.0
X[upos=VERB]; Y[upos=ADJ]; X-[parataxis]->Y	0.9959102919170084	0.5341583830595021	0.0007357702042498086	50.0
X[upos=AUX]; Y[upos=NOUN]; X-[dislocated]->Y	0.9979122750805697	0.8255009716726482	0.012508093472246747	77.27272727272727
X[upos=VERB]; Y[upos=NOUN]; X-[comp:obl]->Y	0.9983777603871432	0.7122030422988438	0.004414621225498852	66.66666666666666
X[upos=NOUN]; Y[upos=ADJ]; X-[appos]->Y	0.9983954583407811	0.8139389505139785	0.011772323267996938	76.19047619047619
X[upos=PRON]; Y[upos=VERB]; X-[mod@relcl]->Y	0.9984399566012696	0.9171957673728308	0.06254046736123374	85.85858585858585
X[upos=NOUN]; Y[upos=VERB]; X-[conj]->Y	0.9987594572226013	0.830892242884207	0.015451174289245981	77.77777777777779
X[upos=ADJ]; Y[upos=VERB]; X-[parataxis]->Y	0.9990041542650395	0.5341549554852476	0.0014715404084996173	50.0
X[upos=PRON]; Y[upos=NUM]; X-[mod]->Y	0.9990041542650395	0.5341549554852476	0.0014715404084996173	50.0
X[upos=ADJ]; Y[upos=NOUN]; X-[parataxis]->Y	0.9990506458255634	0.667690038040719	0.0036788510212490437	62.5
X[upos=VERB]; Y[upos=AUX]; X-[mod]->Y	0.9994999214237686	0.6104591761653891	0.0029430808169992346	57.14285714285714
X[upos=NOUN]; Y[upos=AUX]; X-[appos]->Y	0.9994999214237686	0.6104591761653891	0.0029430808169992346	57.14285714285714
X[upos=NUM]; Y[upos=NOUN]; X-[mod]->Y	0.9995297625097646	0.9717827344468256	0.6754370475013244	90.98116947472745
X[upos=VERB]; Y[upos=VERB]; X-[comp:obj]->Y	0.9996456667322122	0.8104217153326346	0.01618694449349579	75.86206896551724
X[upos=ADJ]; Y[upos=NOUN]; X-[mod]->Y	0.9996875478322006	0.7344509974172375	0.008093472246747896	68.75
X[upos=VERB]; Y[upos=PROPN]; X-[mod]->Y	0.9997384993399049	0.35610313612094185	0.0007357702042498086	33.33333333333333
X[upos=NOUN]; Y[upos=PROPN]; X-[mod]->Y	0.9997384993399049	0.35610313612094185	0.0007357702042498086	33.33333333333333
X[upos=AUX]; Y[upos=NOUN]; X-[conj:emb]->Y	0.9997384993399049	0.35610313612094185	0.0007357702042498086	33.33333333333333
X[upos=VERB]; Y[upos=PROPN]; X-[conj]->Y	0.9997741838173274	0.5341515278605538	0.002207310612749426	50.0
X[upos=AUX]; Y[upos=SYM]; X-[subj]->Y	0.9998690160406519	0.6867587281264684	0.006621931838248278	64.28571428571429
X[upos=NOUN]; Y[upos=PRON]; X-[conj]->Y	0.9999138855670083	0.8422845085525127	0.030166578374242154	78.84615384615384
X[upos=NOUN]; Y[upos=NUM]; X-[orphan]->Y	0.9999206804159815	0.42732102126407184	0.0014715404084996173	40.0
X[upos=AUX]; Y[upos=NUM]; X-[comp:pred]->Y	0.9999208536805723	0.6574097553023854	0.005886161633998469	61.53846153846154
X[upos=PRON]; Y[upos=NOUN]; X-[conj]->Y	0.9999259765738735	0.7121903360313956	0.008829242450997704	66.66666666666666
X[upos=AUX]; Y[upos=AUX]; X-[mod]->Y	0.9999491970219887	0.5341481001854196	0.0029430808169992346	50.0
X[upos=VERB]; Y[upos=AUX]; X-[comp:obj]->Y	0.9999597541675939	0.7630534331885405	0.014715404084996175	71.42857142857143
X[upos=PROPN]; Y[upos=VERB]; X-[mod@relcl]->Y	0.9999790878718394	0.8574062759935518	0.04488198245923833	80.26315789473685
X[upos=AUX]; Y[upos=NUM]; X-[parataxis]->Y	0.9999832810315255	0.26707551265166174	0.0007357702042498086	25.0
X[upos=PRON]; Y[upos=NOUN]; X-[appos]->Y	0.9999903701156592	0.7121818645630973	0.011772323267996938	66.66666666666666
X[upos=PROPN]; Y[upos=NOUN]; X-[appos]->Y	0.999991709449973	0.89145800800227	0.08534934369297781	83.45323741007195
X[upos=AUX]; Y[upos=VERB]; X-[mod]->Y	0.9999936176226195	0.6966993224728063	0.01103655306374713	65.21739130434783
X[upos=AUX]; Y[upos=PRON]; X-[comp:obl@agent]->Y	0.9999946900393211	0.575229303274629	0.005150391429748661	53.84615384615385
X[upos=NOUN]; Y[upos=VERB]; X-[appos]->Y	0.9999977474399447	0.6009056091477009	0.006621931838248278	56.25
X[upos=NOUN]; Y[upos=PROPN]; X-[conj]->Y	0.9999994406138067	0.7806366984797	0.02795926776149273	73.07692307692307
X[upos=NOUN]; Y[upos=SYM]; X-[orphan]->Y	0.9999995479564306	0.3052250964398709	0.0014715404084996173	28.57142857142857
X[upos=ADJ]; Y[upos=SYM]; X-[mod]->Y	0.9999995479564306	0.3052250964398709	0.0014715404084996173	28.57142857142857
X[upos=DET]; Y[upos=DET]; X-[conj]->Y	0.999999559002322	0.4273125938134621	0.0029430808169992346	40.0
X[upos=AUX]; Y[upos=PRON]; X-[comp:obj@agent]->Y	0.9999997297852754	0.5655543248623262	0.006621931838248278	52.94117647058824
X[upos=SYM]; Y[upos=NOUN]; X-[appos]->Y	0.9999998598798481	0.3560936607092491	0.002207310612749426	33.33333333333333
X[upos=NOUN]; Y[upos=VERB]; X-[parataxis]->Y	0.999999882883638	0.7659024273598652	0.02795926776149273	71.69811320754717
X[upos=SYM]; Y[upos=NUM]; X-[mod]->Y	0.9999998841041758	0.5875446096791047	0.008093472246747896	55.00000000000001
X[upos=VERB]; Y[upos=ADJ]; X-[comp:obj]->Y	0.9999999374026685	0.4985251952957335	0.005150391429748661	46.666666666666664
X[upos=NOUN]; Y[upos=NUM]; X-[conj]->Y	0.9999999670196394	0.26707011993230817	0.0014715404084996173	25.0
X[upos=VERB]; Y[upos=NOUN]; X-[conj]->Y	0.9999999679673842	0.7574689733661715	0.02869503796574254	70.9090909090909
X[upos=AUX]; Y[upos=VERB]; X-[parataxis]->Y	0.9999999825508545	0.8496867546658794	0.07725587144622992	79.54545454545455
X[upos=VERB]; Y[upos=NOUN]; X-[parataxis]->Y	0.9999999879714847	0.7198933337770294	0.02280887633174407	67.3913043478261
X[upos=PROPN]; Y[upos=NOUN]; X-[conj]->Y	0.9999999893670697	0.7677790065211311	0.0338454293954912	71.875
X[upos=AUX]; Y[upos=NUM]; X-[mod]->Y	0.9999999940907426	0.873430920285318	0.11551592206721997	81.77083333333334
X[upos=AUX]; Y[upos=NOUN]; X-[conj]->Y	0.9999999998310448	0.651352711103038	0.018394255106245216	60.97560975609756
X[upos=NOUN]; Y[upos=AUX]; X-[parataxis]->Y	0.9999999999115092	0.6836526346776568	0.023544646535993877	64.0
X[upos=AUX]; Y[upos=NOUN]; X-[parataxis]->Y	0.9999999999669936	0.685260945792938	0.025016186944493493	64.15094339622641
X[upos=NOUN]; Y[upos=PRON]; X-[appos]->Y	0.9999999999789871	0.7121267878609455	0.030902348578491962	66.66666666666666
X[upos=AUX]; Y[upos=NOUN]; X-[comp:obj@agent]->Y	0.9999999999982927	0.5774100418376756	0.014715404084996175	54.054054054054056
X[upos=VERB]; Y[upos=NUM]; X-[comp:pred]->Y	0.9999999999991775	0.17804184141466164	0.0014715404084996173	16.666666666666664
X[upos=VERB]; Y[upos=NOUN]; X-[comp:obj@lvc]->Y	0.9999999999994599	0.892618707424993	0.25089763964918477	83.57843137254902
X[upos=NUM]; Y[upos=NOUN]; X-[appos]->Y	0.9999999999998377	0.337336099951437	0.004414621225498852	31.57894736842105
X[upos=NOUN]; Y[upos=PRON]; X-[mod@relcl]->Y	0.9999999999999272	0.09711368602849056	0.0007357702042498086	9.090909090909092
X[upos=VERB]; Y[upos=PROPN]; X-[comp:obj]->Y	0.9999999999999748	0.8198223147652329	0.10447936900347284	76.75675675675676
X[upos=VERB]; Y[upos=NUM]; X-[mod]->Y	0.9999999999999764	0.862357096285365	0.17584907881570427	80.74324324324324
X[upos=NOUN]; Y[upos=NOUN]; X-[mod@relcl]->Y	0.9999999999999987	0.44795387656250407	0.009565012655247514	41.935483870967744
X[upos=VERB]; Y[upos=NOUN]; X-[comp:obj@agent]->Y	0.9999999999999998	0.5340863934064317	0.01618694449349579	50.0
X[upos=VERB]; Y[upos=AUX]; X-[conj]->Y	0.9999999999999999	0.8606622471752233	0.20160103596444762	80.58823529411765
X[upos=VERB]; Y[upos=NUM]; X-[comp:obj]->Y	0.9999999999999999	0.291329702481528	0.004414621225498852	27.27272727272727
X[upos=AUX]; Y[upos=VERB]; X-[comp:aux@tense]->Y	1.0	0.8998969079284037	2.054270410265466	84.4269730873904
X[upos=AUX]; Y[upos=AUX]; X-[comp:aux@tense]->Y	1.0	0.7940371897329255	0.46868562010712816	74.41588785046729
X[upos=NOUN]; Y[upos=NOUN]; X-[conj]->Y	1.0	0.8808529399409136	2.226440638059921	82.70019130910084
X[upos=NOUN]; Y[upos=AUX]; X-[mod@relcl]->Y	1.0	0.8798528240884937	0.4480840543881335	82.4086603518268
X[upos=AUX]; Y[upos=VERB]; X-[conj]->Y	1.0	0.8734902172832194	0.3274177408911649	81.80147058823529
X[upos=VERB]; Y[upos=AUX]; X-[parataxis]->Y	1.0	0.6578935325946921	0.056654305727235274	61.6
X[upos=VERB]; Y[upos=NOUN]; X-[comp:obj]->Y	1.0	0.6668471072824212	2.815792571664018	63.298048296394306
X[upos=AUX]; Y[upos=AUX]; X-[conj]->Y	1.0	0.847247350032698	0.3053446347636706	79.34990439770554
X[upos=NOUN]; Y[upos=NOUN]; X-[mod]->Y	1.0	0.8722087627494732	0.3774501147801519	81.68789808917197
X[upos=NOUN]; Y[upos=NOUN]; X-[appos]->Y	1.0	0.8230194889398887	0.7482782977220555	77.16236722306526
X[upos=NOUN]; Y[upos=VERB]; X-[mod@relcl]->Y	1.0	0.9164842610027669	1.0867325916769675	85.87209302325581
X[upos=VERB]; Y[upos=NOUN]; X-[mod]->Y	1.0	0.7819956972697418	0.2700276649596798	73.25349301397206
X[upos=VERB]; Y[upos=PRON]; X-[comp:obl]->Y	1.0	0.775985923291573	0.1839425510624522	72.67441860465115
X[upos=VERB]; Y[upos=PRON]; X-[comp:obj]->Y	1.0	0.8127365553976749	0.3450762257931603	76.13636363636364
X[upos=VERB]; Y[upos=VERB]; X-[parataxis]->Y	1.0	0.7432284596571416	0.08755665430572723	69.5906432748538
X[upos=NOUN]; Y[upos=PROPN]; X-[appos]->Y	1.0	0.7543677137082678	0.07431279062923069	70.62937062937063
X[upos=NOUN]; Y[upos=NUM]; X-[mod]->Y	1.0	0.3315407886659328	0.5319618576726117	31.36659436008677
X[upos=AUX]; Y[upos=AUX]; X-[parataxis]->Y	1.0	0.716889799526387	0.07210548001648125	67.12328767123287
X[upos=AUX]; Y[upos=NOUN]; X-[mod]->Y	1.0	0.7169707646819343	0.13685325799046444	67.14801444043322
X[upos=PROPN]; Y[upos=NUM]; X-[mod]->Y	1.0	0.26207829481479994	0.019865795514744832	24.545454545454547
X[upos=NOUN]; Y[upos=SYM]; X-[appos]->Y	1.0	0.33150444269708595	0.006621931838248278	31.03448275862069
X[upos=VERB]; Y[upos=SYM]; X-[comp:obj]->Y	1.0	0.26108597026103153	0.008093472246747896	24.444444444444443
X[upos=NOUN]; Y[upos=NUM]; X-[appos]->Y	1.0	0.3934992015659609	0.015451174289245981	36.84210526315789
